instance,instance_sha256,backend,wc,wo,left,right,continuity_left,overtime_left,similarity_left,split_groups_left,continuity_right,overtime_right,similarity_right,split_groups_right,different_caregiver_services,different_slot_services,different_caregiver_groups,workload_l1,parent_sha256,parent_instance,family,target_rho,realized_rho,normal_fraction,anchor,continuity_right_minus_left,overtime_right_minus_left,similarity_right_minus_left,different_objective_vector
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a20_v4_seed1003_critical.txt,bbe2e057299e1fa10dcc86a64d266a12ba0dba28fb28a6c4144395e0007b8a14,gurobi-mip,1,1,lex-overtime,weighted,0,34,408,0,6,34,417,6,35,55,23,2,68e2b74d850c1069e78bc56681e6d252a2a8df6699aceb2e6aaffeff722beca0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,6,0,9,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a10_v4_seed1002_critical.txt,3fa7e09e1f6a9ccd5c8f922cdbb834601458088b5372cf8b45e12c668f735f3d,gurobi-mip,1,1,lex-cos,lex-overtime,2,0,413,2,2,0,413,2,0,0,0,0,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a10_v4_seed1002_critical.txt,3fa7e09e1f6a9ccd5c8f922cdbb834601458088b5372cf8b45e12c668f735f3d,gurobi-mip,1,1,lex-cos,weighted,2,0,413,2,5,0,424,5,26,39,18,0,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,3,0,11,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a10_v4_seed1002_critical.txt,3fa7e09e1f6a9ccd5c8f922cdbb834601458088b5372cf8b45e12c668f735f3d,gurobi-mip,1,1,lex-overtime,weighted,2,0,413,2,5,0,424,5,26,39,18,0,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,3,0,11,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a10_v5_seed1002_critical.txt,99816e5c5797bd8d3424ec365d270cbe624a51e6f86a1379024914d8adcddc42,gurobi-mip,1,1,lex-cos,lex-overtime,4,0,727,4,4,0,727,4,0,0,0,0,559a4cbe53b4c6b0b9bb730eba6ec962c70e2de70ab1b20d1f420367127f3bf9,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1002_critical.txt,u40_seed1002,0.55,0.5494505494505495,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a10_v5_seed1002_critical.txt,99816e5c5797bd8d3424ec365d270cbe624a51e6f86a1379024914d8adcddc42,gurobi-mip,1,1,lex-cos,weighted,4,0,727,4,13,0,743,13,57,98,37,26,559a4cbe53b4c6b0b9bb730eba6ec962c70e2de70ab1b20d1f420367127f3bf9,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1002_critical.txt,u40_seed1002,0.55,0.5494505494505495,1.0,False,9,0,16,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a10_v5_seed1002_critical.txt,99816e5c5797bd8d3424ec365d270cbe624a51e6f86a1379024914d8adcddc42,gurobi-mip,1,1,lex-overtime,weighted,4,0,727,4,13,0,743,13,57,98,37,26,559a4cbe53b4c6b0b9bb730eba6ec962c70e2de70ab1b20d1f420367127f3bf9,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1002_critical.txt,u40_seed1002,0.55,0.5494505494505495,1.0,False,9,0,16,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,b751f7505bc1bcee036c96209fcf073156ac33767424c8ff292635cdc1abf472,gurobi-mip,1,1,lex-cos,lex-overtime,0,45,571,0,0,45,571,0,0,0,0,0,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,b751f7505bc1bcee036c96209fcf073156ac33767424c8ff292635cdc1abf472,gurobi-mip,1,1,lex-cos,weighted,0,45,571,0,2,45,579,2,22,86,17,2,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,2,0,8,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,b751f7505bc1bcee036c96209fcf073156ac33767424c8ff292635cdc1abf472,gurobi-mip,1,1,lex-overtime,weighted,0,45,571,0,2,45,579,2,22,86,17,2,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,2,0,8,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,e9fc4b2760d6f759b8c33931d4256d113df5ab7e6ef57f862dbeca413d0353f6,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,594,0,0,0,594,0,0,0,0,0,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,e9fc4b2760d6f759b8c33931d4256d113df5ab7e6ef57f862dbeca413d0353f6,gurobi-mip,1,1,lex-cos,weighted,0,0,594,0,1,0,597,1,28,60,20,16,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,1,0,3,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,e9fc4b2760d6f759b8c33931d4256d113df5ab7e6ef57f862dbeca413d0353f6,gurobi-mip,1,1,lex-overtime,weighted,0,0,594,0,1,0,597,1,28,60,20,16,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,1,0,3,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v4_seed1001_critical.txt,ea89b5d59b99a5415874f94eaab9a1cc16c2cf80701792e4492d4635bfc45164,gurobi-mip,1,1,lex-cos,lex-overtime,0,21,570,0,0,21,570,0,0,0,0,0,f05bb4ba1ebe8ecf0e95e0508ba8cba7463abb6f7c5a573eafb693c49e861cc0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v4_seed1001_critical.txt,ea89b5d59b99a5415874f94eaab9a1cc16c2cf80701792e4492d4635bfc45164,gurobi-mip,1,1,lex-cos,weighted,0,21,570,0,2,22,580,2,22,78,18,4,f05bb4ba1ebe8ecf0e95e0508ba8cba7463abb6f7c5a573eafb693c49e861cc0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,2,1,10,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v4_seed1001_critical.txt,ea89b5d59b99a5415874f94eaab9a1cc16c2cf80701792e4492d4635bfc45164,gurobi-mip,1,1,lex-overtime,weighted,0,21,570,0,2,22,580,2,22,78,18,4,f05bb4ba1ebe8ecf0e95e0508ba8cba7463abb6f7c5a573eafb693c49e861cc0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,2,1,10,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,c5f37990f64e5f2c86efe6ad445b1a1b64f1c4a19c8f51858a970ead93740b48,gurobi-mip,1,1,lex-cos,lex-overtime,0,19,534,0,0,19,534,0,0,0,0,0,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.98,0.974025974025974,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,c5f37990f64e5f2c86efe6ad445b1a1b64f1c4a19c8f51858a970ead93740b48,gurobi-mip,1,1,lex-cos,weighted,0,19,534,0,1,19,535,1,29,81,18,0,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.98,0.974025974025974,0.85,False,1,0,1,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,c5f37990f64e5f2c86efe6ad445b1a1b64f1c4a19c8f51858a970ead93740b48,gurobi-mip,1,1,lex-overtime,weighted,0,19,534,0,1,19,535,1,29,81,18,0,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.98,0.974025974025974,0.85,False,1,0,1,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a10_v4_seed1002_critical.txt,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,gurobi-mip,1,1,lex-cos,lex-overtime,2,0,409,2,2,0,409,2,0,0,0,0,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a10_v4_seed1002_critical.txt,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,gurobi-mip,1,1,lex-cos,weighted,2,0,409,2,5,10,433,5,41,53,30,20,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.85,True,3,10,24,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a10_v4_seed1002_critical.txt,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,gurobi-mip,1,1,lex-overtime,weighted,2,0,409,2,5,10,433,5,41,53,30,20,bf02b641d1ae8d30c144fab0d28c5aca968d3331c2c020b30c1e45791af1e438,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.85,True,3,10,24,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a15_v4_seed1003_critical.txt,192a296db392be725282599408af25e57c3f2ca9055766729252ddd832356872,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,552,0,0,0,552,0,0,0,0,0,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a15_v4_seed1003_critical.txt,192a296db392be725282599408af25e57c3f2ca9055766729252ddd832356872,gurobi-mip,1,1,lex-cos,weighted,0,0,552,0,7,0,572,7,48,78,34,8,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,7,0,20,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a15_v4_seed1003_critical.txt,192a296db392be725282599408af25e57c3f2ca9055766729252ddd832356872,gurobi-mip,1,1,lex-overtime,weighted,0,0,552,0,7,0,572,7,48,78,34,8,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,7,0,20,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,983e71a0e23bd07911542cb4840d37bad74336d5f24d86825456c3ab1c0db778,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,605,0,0,0,605,0,0,0,0,0,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,983e71a0e23bd07911542cb4840d37bad74336d5f24d86825456c3ab1c0db778,gurobi-mip,1,1,lex-cos,weighted,0,0,605,0,3,0,612,3,31,85,22,10,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.7,False,3,0,7,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1001_critical.txt,983e71a0e23bd07911542cb4840d37bad74336d5f24d86825456c3ab1c0db778,gurobi-mip,1,1,lex-overtime,weighted,0,0,605,0,3,0,612,3,31,85,22,10,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.7,False,3,0,7,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a20_v5_seed1002_critical.txt,d30d11805c87a01e584bcae9a4a7e30ee93655b1d415cf612e802f2df2624760,gurobi-mip,1,1,lex-cos,lex-overtime,4,56,674,4,4,56,674,4,0,0,0,0,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a20_v5_seed1002_critical.txt,d30d11805c87a01e584bcae9a4a7e30ee93655b1d415cf612e802f2df2624760,gurobi-mip,1,1,lex-cos,weighted,4,56,674,4,19,56,717,19,74,121,48,0,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.7,False,15,0,43,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a20_v5_seed1002_critical.txt,d30d11805c87a01e584bcae9a4a7e30ee93655b1d415cf612e802f2df2624760,gurobi-mip,1,1,lex-overtime,weighted,4,56,674,4,19,56,717,19,74,121,48,0,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.7,False,15,0,43,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,8cb8b94855d7ac7673dd150aab7adcec50579425a23f7b25de676bb849a0c07a,gurobi-mip,1,1,lex-cos,lex-overtime,0,28,589,0,0,28,589,0,0,0,0,0,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,8cb8b94855d7ac7673dd150aab7adcec50579425a23f7b25de676bb849a0c07a,gurobi-mip,1,1,lex-cos,weighted,0,28,589,0,4,32,610,4,38,92,29,12,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.7,False,4,4,21,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,8cb8b94855d7ac7673dd150aab7adcec50579425a23f7b25de676bb849a0c07a,gurobi-mip,1,1,lex-overtime,weighted,0,28,589,0,4,32,610,4,38,92,29,12,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.7,False,4,4,21,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1002_critical.txt,b1bd5f5e40efe0585a476dbb74d398db3d0a446461bb4c06fd01c67879042a7d,gurobi-mip,1,1,lex-cos,lex-overtime,2,34,416,2,2,34,416,2,0,0,0,0,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1002_critical.txt,b1bd5f5e40efe0585a476dbb74d398db3d0a446461bb4c06fd01c67879042a7d,gurobi-mip,1,1,lex-cos,weighted,2,34,416,2,5,34,427,5,31,63,24,0,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,0.7,False,3,0,11,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1002_critical.txt,b1bd5f5e40efe0585a476dbb74d398db3d0a446461bb4c06fd01c67879042a7d,gurobi-mip,1,1,lex-overtime,weighted,2,34,416,2,5,34,427,5,31,63,24,0,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,0.7,False,3,0,11,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v4_seed1001_critical.txt,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,417,0,0,0,417,0,0,0,0,0,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1001_critical.txt,u30_seed1001,0.85,0.8450704225352113,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v4_seed1001_critical.txt,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,gurobi-mip,1,1,lex-cos,weighted,0,0,417,0,2,10,446,2,26,50,19,20,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1001_critical.txt,u30_seed1001,0.85,0.8450704225352113,0.85,True,2,10,29,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v4_seed1001_critical.txt,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,gurobi-mip,1,1,lex-overtime,weighted,0,0,417,0,2,10,446,2,26,50,19,20,d4d3d128eb54871902a41a24c690d5559af2a39138098ef2902d8f1e4d8089a8,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1001_critical.txt,u30_seed1001,0.85,0.8450704225352113,0.85,True,2,10,29,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a20_v5_seed1003_critical.txt,d04eb67710110926ac06c2b4dac081b63e943f94066eda1151c4ad897095c749,gurobi-mip,1,1,lex-cos,lex-overtime,0,35,679,0,0,35,679,0,0,0,0,0,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a20_v5_seed1003_critical.txt,d04eb67710110926ac06c2b4dac081b63e943f94066eda1151c4ad897095c749,gurobi-mip,1,1,lex-cos,weighted,0,35,679,0,11,36,711,11,52,90,30,18,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,11,1,32,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a20_v5_seed1003_critical.txt,d04eb67710110926ac06c2b4dac081b63e943f94066eda1151c4ad897095c749,gurobi-mip,1,1,lex-overtime,weighted,0,35,679,0,11,36,711,11,52,90,30,18,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,11,1,32,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1002_critical.txt,3e263941933c7ef0ae36c45b696af2ab238fb0d73d7e4c04d523e4aa62ee89d3,gurobi-mip,1,1,lex-cos,lex-overtime,1,0,566,1,1,0,566,1,0,0,0,0,8fe397ee776a8cfb744bb77da0e91099c029a4cc2c05d5c45c831bea9ff5aa62,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1002_critical.txt,3e263941933c7ef0ae36c45b696af2ab238fb0d73d7e4c04d523e4aa62ee89d3,gurobi-mip,1,1,lex-cos,weighted,1,0,566,1,8,0,590,8,53,79,34,6,8fe397ee776a8cfb744bb77da0e91099c029a4cc2c05d5c45c831bea9ff5aa62,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,7,0,24,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1002_critical.txt,3e263941933c7ef0ae36c45b696af2ab238fb0d73d7e4c04d523e4aa62ee89d3,gurobi-mip,1,1,lex-overtime,weighted,1,0,566,1,8,0,590,8,53,79,34,6,8fe397ee776a8cfb744bb77da0e91099c029a4cc2c05d5c45c831bea9ff5aa62,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,7,0,24,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1002_critical.txt,604eab9f3aa879bcefda56ddba39e78ed42bf906c73fd13a0379514b90319900,gurobi-mip,1,1,lex-cos,lex-overtime,1,0,433,1,1,0,433,1,0,0,0,0,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.55,0.547945205479452,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1002_critical.txt,604eab9f3aa879bcefda56ddba39e78ed42bf906c73fd13a0379514b90319900,gurobi-mip,1,1,lex-cos,weighted,1,0,433,1,5,0,447,5,28,45,22,22,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.55,0.547945205479452,0.85,False,4,0,14,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1002_critical.txt,604eab9f3aa879bcefda56ddba39e78ed42bf906c73fd13a0379514b90319900,gurobi-mip,1,1,lex-overtime,weighted,1,0,433,1,5,0,447,5,28,45,22,22,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,u30_seed1002,0.55,0.547945205479452,0.85,False,4,0,14,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v4_seed1002_critical.txt,19a3b53425153683faff0e2eef345e63b2c3d24bbbde4ad797c419016333844d,gurobi-mip,1,1,lex-cos,lex-overtime,3,21,517,3,3,21,517,3,0,0,0,0,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v4_seed1002_critical.txt,19a3b53425153683faff0e2eef345e63b2c3d24bbbde4ad797c419016333844d,gurobi-mip,1,1,lex-cos,weighted,3,21,517,3,15,21,559,15,55,82,39,0,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.85,False,12,0,42,True
