"instance_name","ORIGINAL_status","ORIGINAL_best","ORIGINAL_elapsed_s","ORIGINAL_vars","SN-both-none_status","SN-both-none_best","SN-both-none_elapsed_s","SN-both-none_vars","SN-both-ss_status","SN-both-ss_best","SN-both-ss_elapsed_s","SN-both-ss_vars","SN-none-ss_status","SN-none-ss_best","SN-none-ss_elapsed_s","SN-none-ss_vars","TOT-both-none_status","TOT-both-none_best","TOT-both-none_elapsed_s","TOT-both-none_vars","TOT-both-ss_status","TOT-both-ss_best","TOT-both-ss_elapsed_s","TOT-both-ss_vars","TOT-none-none_status","TOT-none-none_best","TOT-none-none_elapsed_s","TOT-none-none_vars","TOT-none-ss_status","TOT-none-ss_best","TOT-none-ss_elapsed_s","TOT-none-ss_vars"
"instance_30_10_5_34","OPTIMUM","479","33,743","23181","OPTIMUM","479","36,511","33389","OPTIMUM","479","31,876","33389","OPTIMUM","479","32,727","23688","OPTIMUM","479","34,218","12298","OPTIMUM","479","30,344","12298","OPTIMUM","479","29,824","7803","OPTIMUM","479","27,976","8310"
"instance_30_10_5_35","OPTIMUM","499","50,277","21801","OPTIMUM","499","63,527","31890","OPTIMUM","499","62,203","31896","OPTIMUM","499","53,193","22351","OPTIMUM","499","38,814","12051","OPTIMUM","499","44,683","12057","OPTIMUM","499","48,458","7239","OPTIMUM","499","47,682","7789"
"instance_30_10_5_36","OPTIMUM","492","32,189","28064","OPTIMUM","492","40,395","38469","OPTIMUM","492","35,357","38481","OPTIMUM","492","38,167","28591","OPTIMUM","492","33,807","13302","OPTIMUM","492","34,476","13314","OPTIMUM","492","31,419","8768","OPTIMUM","492","32,694","9295"
"instance_30_10_5_37","OPTIMUM","494","4,44","13069","OPTIMUM","494","3,797","22983","OPTIMUM","494","10,475","22983","OPTIMUM","494","4,508","13580","OPTIMUM","494","5,552","9693","OPTIMUM","494","5,757","9693","OPTIMUM","494","4,271","5221","OPTIMUM","494","4,365","5732"
"instance_30_10_5_38","OPTIMUM","524","31,989","18445","OPTIMUM","524","40,373","28381","OPTIMUM","524","30,693","28381","OPTIMUM","524","28,433","18959","OPTIMUM","524","35,564","11819","OPTIMUM","524","33,627","11819","OPTIMUM","524","20,136","7253","OPTIMUM","524","33,293","7767"
"instance_30_10_5_39","OPTIMUM","522","15,293","17381","OPTIMUM","522","15,792","26380","OPTIMUM","522","15,236","26381","OPTIMUM","522","12,888","17873","OPTIMUM","522","14,165","11530","OPTIMUM","522","13,509","11531","OPTIMUM","522","17,308","7293","OPTIMUM","522","16,482","7785"
"instance_30_10_5_4","UNSATISFIABLE","","0,048","0","UNSATISFIABLE","","0,078","0","UNSATISFIABLE","","0,067","0","UNSATISFIABLE","","0,052","0","UNSATISFIABLE","","0,058","0","UNSATISFIABLE","","0,06","0","UNSATISFIABLE","","0,048","0","UNSATISFIABLE","","0,052","0"
"instance_30_10_5_40","UNSATISFIABLE","","0,051","0","UNSATISFIABLE","","0,08","0","UNSATISFIABLE","","0,081","0","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,086","0","UNSATISFIABLE","","0,085","0","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,067","0"
"instance_30_10_5_41","UNSATISFIABLE","","0,064","0","UNSATISFIABLE","","0,09","0","UNSATISFIABLE","","0,091","0","UNSATISFIABLE","","0,079","0","UNSATISFIABLE","","0,09","0","UNSATISFIABLE","","0,092","0","UNSATISFIABLE","","0,068","0","UNSATISFIABLE","","0,083","0"
"instance_30_10_5_42","OPTIMUM","484","28,522","24099","OPTIMUM","484","42,323","34125","OPTIMUM","484","34,506","34125","OPTIMUM","484","32,915","24099","OPTIMUM","484","27,556","12509","OPTIMUM","484","31,492","12509","OPTIMUM","484","29,574","8046","OPTIMUM","484","29,291","8046"
"instance_30_10_5_43","UNSATISFIABLE","","0,048","0","UNSATISFIABLE","","0,081","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,052","0","UNSATISFIABLE","","0,079","0","UNSATISFIABLE","","0,07","0","UNSATISFIABLE","","0,05","0","UNSATISFIABLE","","0,052","0"
"instance_30_10_5_44","UNSATISFIABLE","","0,174","0","UNSATISFIABLE","","0,23","0","UNSATISFIABLE","","0,229","0","UNSATISFIABLE","","0,19","0","UNSATISFIABLE","","0,171","0","UNSATISFIABLE","","0,163","0","UNSATISFIABLE","","0,137","0","UNSATISFIABLE","","0,144","0"
"instance_30_10_5_45","UNSATISFIABLE","","0,052","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,057","0","UNSATISFIABLE","","0,081","0","UNSATISFIABLE","","0,071","0","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,056","0"
"instance_30_10_5_46","UNSATISFIABLE","","0,043","0","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,054","0","UNSATISFIABLE","","0,048","0","UNSATISFIABLE","","0,052","0","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,043","0","UNSATISFIABLE","","0,047","0"
"instance_30_10_5_47","UNSATISFIABLE","","0,045","0","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,054","0","UNSATISFIABLE","","0,049","0","UNSATISFIABLE","","0,051","0","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,045","0","UNSATISFIABLE","","0,048","0"
"instance_30_10_5_48","OPTIMUM","483","64,753","17131","OPTIMUM","483","65,72","25976","OPTIMUM","483","72,353","26015","OPTIMUM","483","57,152","17680","OPTIMUM","483","57,4","10668","OPTIMUM","483","51,849","10707","OPTIMUM","483","72,679","6292","OPTIMUM","483","60,598","6841"
"instance_30_10_5_49","TIMEOUT","","300,113","0","TIMEOUT","","300,109","0","TIMEOUT","","300,114","0","TIMEOUT","","300,115","0","TIMEOUT","","300,112","0","TIMEOUT","","300,113","0","TIMEOUT","","300,112","0","TIMEOUT","","300,112","0"
"instance_30_10_5_5","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,084","0","UNSATISFIABLE","","0,057","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,085","0","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,069","0"
"instance_30_10_5_50","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,086","0","UNSATISFIABLE","","0,085","0","UNSATISFIABLE","","0,071","0","UNSATISFIABLE","","0,086","0","UNSATISFIABLE","","0,085","0","UNSATISFIABLE","","0,065","0","UNSATISFIABLE","","0,068","0"
"instance_30_10_5_6","UNSATISFIABLE","","0,053","0","UNSATISFIABLE","","0,077","0","UNSATISFIABLE","","0,07","0","UNSATISFIABLE","","0,054","0","UNSATISFIABLE","","0,068","0","UNSATISFIABLE","","0,069","0","UNSATISFIABLE","","0,052","0","UNSATISFIABLE","","0,054","0"
"instance_30_10_5_7","UNSATISFIABLE","","0,1","0","UNSATISFIABLE","","0,133","0","UNSATISFIABLE","","0,142","0","UNSATISFIABLE","","0,101","0","UNSATISFIABLE","","0,107","0","UNSATISFIABLE","","0,112","0","UNSATISFIABLE","","0,079","0","UNSATISFIABLE","","0,084","0"
"instance_30_10_5_8","OPTIMUM","536","7,858","17840","OPTIMUM","536","9,6","27937","OPTIMUM","536","7,591","27937","OPTIMUM","536","8,505","18347","OPTIMUM","536","16,022","11543","OPTIMUM","536","14,683","11543","OPTIMUM","536","12,148","7105","OPTIMUM","536","10,503","7612"
"instance_30_10_5_9","OPTIMUM","481","23,308","15490","OPTIMUM","481","38,344","25587","OPTIMUM","481","29,307","25593","OPTIMUM","481","29,71","16011","OPTIMUM","481","30,083","10639","OPTIMUM","481","26,864","10645","OPTIMUM","481","25,533","6056","OPTIMUM","481","31,917","6577"
"instance_30_15_4_1","OPTIMUM","443","20,742","23718","OPTIMUM","443","21,397","30332","OPTIMUM","443","17,985","30344","OPTIMUM","443","22,865","24131","OPTIMUM","443","17,66","12349","OPTIMUM","443","16,125","12361","OPTIMUM","443","14,499","9177","OPTIMUM","443","15,086","9590"
"instance_30_15_4_10","OPTIMUM","418","12,896","20595","OPTIMUM","418","10,934","26769","OPTIMUM","418","16,573","26769","OPTIMUM","418","10,579","20999","OPTIMUM","418","10,788","11335","OPTIMUM","418","11,629","11335","OPTIMUM","418","13,742","8184","OPTIMUM","418","7,354","8588"
"instance_30_15_4_11","OPTIMUM","410","47,128","17259","OPTIMUM","410","48,049","25407","OPTIMUM","410","60,399","25407","OPTIMUM","410","49,333","17700","OPTIMUM","410","50,268","10879","OPTIMUM","410","37,556","10879","OPTIMUM","410","47,557","7048","OPTIMUM","410","57,761","7489"
"instance_30_15_4_12","OPTIMUM","440","11,2","19122","OPTIMUM","440","8,947","26682","OPTIMUM","440","13,503","26694","OPTIMUM","440","8,464","19564","OPTIMUM","440","6,102","11251","OPTIMUM","440","12,917","11263","OPTIMUM","440","7,174","7740","OPTIMUM","440","12,336","8182"
"instance_30_15_4_13","OPTIMUM","383","7,832","15023","OPTIMUM","383","7,155","22389","OPTIMUM","383","9,415","22389","OPTIMUM","383","7,806","15445","OPTIMUM","383","12,64","9708","OPTIMUM","383","8,094","9708","OPTIMUM","383","8,436","6195","OPTIMUM","383","10,455","6617"
"instance_30_15_4_14","OPTIMUM","412","15,926","17661","OPTIMUM","412","20,451","24507","OPTIMUM","412","18,395","24509","OPTIMUM","412","18,444","18087","OPTIMUM","412","14,964","11245","OPTIMUM","412","13,069","11247","OPTIMUM","412","15,885","7865","OPTIMUM","412","13,979","8291"
"instance_30_15_4_15","OPTIMUM","448","15,348","24561","OPTIMUM","448","15,444","31291","OPTIMUM","448","18,949","31303","OPTIMUM","448","16,477","25006","OPTIMUM","448","20,095","12206","OPTIMUM","448","14,991","12218","OPTIMUM","448","17,598","8880","OPTIMUM","448","15,445","9325"
"instance_30_15_4_16","OPTIMUM","399","10,316","15966","OPTIMUM","399","9,013","22679","OPTIMUM","399","11,086","22679","OPTIMUM","399","7,921","16367","OPTIMUM","399","15,068","9661","OPTIMUM","399","11,204","9661","OPTIMUM","399","8,458","6413","OPTIMUM","399","9,41","6814"
"instance_30_15_4_17","OPTIMUM","422","9,033","18832","OPTIMUM","422","10,598","26188","OPTIMUM","422","9,142","26188","OPTIMUM","422","8,853","18832","OPTIMUM","422","9,126","11590","OPTIMUM","422","11,588","11590","OPTIMUM","422","8,919","8078","OPTIMUM","422","9,907","8078"
"instance_30_15_4_18","OPTIMUM","458","21,472","26093","OPTIMUM","458","26,722","34040","OPTIMUM","458","28,893","34043","OPTIMUM","458","27,871","26536","OPTIMUM","458","19,857","13483","OPTIMUM","458","24,528","13486","OPTIMUM","458","18,669","9856","OPTIMUM","458","23,309","10299"
"instance_30_15_4_19","OPTIMUM","416","8,369","15958","OPTIMUM","416","13,997","23379","OPTIMUM","416","10,535","23386","OPTIMUM","416","8,749","16400","OPTIMUM","416","9,354","10653","OPTIMUM","416","4,963","10660","OPTIMUM","416","5,819","6995","OPTIMUM","416","3,869","7437"
"instance_30_15_4_2","OPTIMUM","374","9,349","11865","OPTIMUM","374","9,169","18563","OPTIMUM","374","9,478","18563","OPTIMUM","374","8,053","12282","OPTIMUM","374","10,839","8967","OPTIMUM","374","11,855","8967","OPTIMUM","374","6,274","5637","OPTIMUM","374","7,229","6054"
"instance_30_15_4_20","OPTIMUM","428","7,933","14212","OPTIMUM","428","8,74","21226","OPTIMUM","428","11,347","21231","OPTIMUM","428","6,797","14637","OPTIMUM","428","9,841","9988","OPTIMUM","428","8,22","9993","OPTIMUM","428","5,746","6599","OPTIMUM","428","5,5","7024"
"instance_30_15_4_21","UNSATISFIABLE","","0,055","0","UNSATISFIABLE","","0,078","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,07","0","UNSATISFIABLE","","0,08","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,057","0","UNSATISFIABLE","","0,071","0"
"instance_30_15_4_22","OPTIMUM","428","2,347","16781","OPTIMUM","428","2,643","23917","OPTIMUM","428","3,725","23926","OPTIMUM","428","2,291","17200","OPTIMUM","428","3,18","10337","OPTIMUM","428","1,951","10346","OPTIMUM","428","0,683","7059","OPTIMUM","428","0,835","7478"
"instance_30_15_4_23","OPTIMUM","438","14,426","24252","OPTIMUM","438","15,407","31465","OPTIMUM","438","19,971","31474","OPTIMUM","438","16,23","24682","OPTIMUM","438","20,627","12513","OPTIMUM","438","17,248","12522","OPTIMUM","438","15,228","9145","OPTIMUM","438","14,246","9575"
"instance_30_15_4_24","OPTIMUM","447","15,555","21319","OPTIMUM","447","18,737","27799","OPTIMUM","447","19,002","27799","OPTIMUM","447","13,039","21717","OPTIMUM","447","21,925","11713","OPTIMUM","447","20,986","11713","OPTIMUM","447","18,296","8687","OPTIMUM","447","16,124","9085"
"instance_30_15_4_25","OPTIMUM","408","9,117","19875","OPTIMUM","408","8,861","27458","OPTIMUM","408","10,656","27458","OPTIMUM","408","14,573","20298","OPTIMUM","408","7,719","11063","OPTIMUM","408","10,386","11063","OPTIMUM","408","6,869","7560","OPTIMUM","408","7,171","7983"
"instance_30_15_4_26","OPTIMUM","437","12,546","21135","OPTIMUM","437","10,983","27716","OPTIMUM","437","11,983","27719","OPTIMUM","437","15,286","21535","OPTIMUM","437","8,632","11518","OPTIMUM","437","12,419","11521","OPTIMUM","437","9,211","8307","OPTIMUM","437","10,322","8707"
"instance_30_15_4_27","OPTIMUM","410","10,43","19195","OPTIMUM","410","7,959","26566","OPTIMUM","410","13,094","26574","OPTIMUM","410","12,998","19629","OPTIMUM","410","12,878","11046","OPTIMUM","410","7,986","11054","OPTIMUM","410","10,673","7625","OPTIMUM","410","6,791","8059"
"instance_30_15_4_28","OPTIMUM","421","31,633","19855","OPTIMUM","421","28,365","27078","OPTIMUM","421","30,57","27089","OPTIMUM","421","42,981","20282","OPTIMUM","421","20,896","11347","OPTIMUM","421","28,674","11358","OPTIMUM","421","27,069","7976","OPTIMUM","421","23,382","8403"
"instance_30_15_4_29","OPTIMUM","405","10,688","11914","OPTIMUM","405","12,771","19710","OPTIMUM","405","15,942","19715","OPTIMUM","405","15,777","12341","OPTIMUM","405","11,1","9365","OPTIMUM","405","9,59","9370","OPTIMUM","405","11,691","5774","OPTIMUM","405","7,771","6201"
"instance_30_15_4_3","OPTIMUM","438","20,907","21697","OPTIMUM","438","22,886","28347","OPTIMUM","438","20,622","28347","OPTIMUM","438","19,072","21697","OPTIMUM","438","22,498","12005","OPTIMUM","438","17,789","12005","OPTIMUM","438","17,513","8632","OPTIMUM","438","16,234","8632"
"instance_30_15_4_30","OPTIMUM","437","26,391","24116","OPTIMUM","437","34,788","30836","OPTIMUM","437","25,143","30836","OPTIMUM","437","26,527","24520","OPTIMUM","437","25,566","11892","OPTIMUM","437","23,788","11892","OPTIMUM","437","29,222","8665","OPTIMUM","437","23,094","9069"
"instance_30_15_4_31","OPTIMUM","412","19,104","22307","OPTIMUM","412","20,705","28616","OPTIMUM","412","16,003","28616","OPTIMUM","412","23,71","22709","OPTIMUM","412","14,466","11940","OPTIMUM","412","13,551","11940","OPTIMUM","412","13,631","8883","OPTIMUM","412","16,168","9285"
"instance_30_15_4_32","OPTIMUM","387","21,346","18527","OPTIMUM","387","14,544","25482","OPTIMUM","387","17,099","25514","OPTIMUM","387","19,048","18988","OPTIMUM","387","16,346","11191","OPTIMUM","387","15,833","11223","OPTIMUM","387","11,265","7822","OPTIMUM","387","17,333","8283"
"instance_30_15_4_33","OPTIMUM","435","27,358","23085","OPTIMUM","435","22,683","30339","OPTIMUM","435","27,646","30344","OPTIMUM","435","26,379","23508","OPTIMUM","435","31,325","12019","OPTIMUM","435","19,884","12024","OPTIMUM","435","31,079","8638","OPTIMUM","435","19,375","9061"
"instance_30_15_4_34","OPTIMUM","399","12,697","20077","OPTIMUM","399","11,54","27737","OPTIMUM","399","10,854","27737","OPTIMUM","399","13,656","20077","OPTIMUM","399","8,315","12014","OPTIMUM","399","8,319","12014","OPTIMUM","399","13,865","8385","OPTIMUM","399","15,217","8385"
"instance_30_15_4_35","UNSATISFIABLE","","0,08","0","UNSATISFIABLE","","0,09","0","UNSATISFIABLE","","0,102","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,091","0","UNSATISFIABLE","","0,102","0","UNSATISFIABLE","","0,082","0","UNSATISFIABLE","","0,096","0"
"instance_30_15_4_36","OPTIMUM","433","13,502","20700","OPTIMUM","433","11,994","27542","OPTIMUM","433","12,596","27604","OPTIMUM","433","13,235","21180","OPTIMUM","433","13,978","11328","OPTIMUM","433","10,569","11390","OPTIMUM","433","11,163","8071","OPTIMUM","433","8,977","8551"
"instance_30_15_4_37","OPTIMUM","427","20,914","18805","OPTIMUM","427","19,681","25735","OPTIMUM","427","20,184","25735","OPTIMUM","427","21,381","19210","OPTIMUM","427","20,939","10983","OPTIMUM","427","20,402","10983","OPTIMUM","427","20,769","7694","OPTIMUM","427","19,221","8099"
"instance_30_15_4_38","OPTIMUM","402","11,934","18478","OPTIMUM","402","15,415","25872","OPTIMUM","402","10,409","25872","OPTIMUM","402","14,077","18905","OPTIMUM","402","15,711","10860","OPTIMUM","402","15,472","10860","OPTIMUM","402","14,509","7298","OPTIMUM","402","9,808","7725"
"instance_30_15_4_39","OPTIMUM","447","7,233","21472","OPTIMUM","447","14,516","28252","OPTIMUM","447","15,003","28252","OPTIMUM","447","7,367","21472","OPTIMUM","447","11,012","11999","OPTIMUM","447","12,052","11999","OPTIMUM","447","9,396","8706","OPTIMUM","447","12,56","8706"
"instance_30_15_4_4","OPTIMUM","451","34,127","24451","OPTIMUM","451","31,315","30887","OPTIMUM","451","31,657","30887","OPTIMUM","451","29,266","24860","OPTIMUM","451","33,371","12559","OPTIMUM","451","29,648","12559","OPTIMUM","451","27,964","9295","OPTIMUM","451","27,512","9704"
"instance_30_15_4_40","OPTIMUM","450","10,659","20687","OPTIMUM","450","6,876","27679","OPTIMUM","450","8,012","27700","OPTIMUM","450","7,691","20708","OPTIMUM","450","7,617","11026","OPTIMUM","450","13,167","11047","OPTIMUM","450","7,051","7702","OPTIMUM","450","6,917","7723"
"instance_30_15_4_41","OPTIMUM","443","11,192","26090","OPTIMUM","443","14,118","33014","OPTIMUM","443","9,95","33042","OPTIMUM","443","15,366","26540","OPTIMUM","443","9,524","13402","OPTIMUM","443","7,999","13430","OPTIMUM","443","12,554","10111","OPTIMUM","443","13,7","10561"
"instance_30_15_4_42","OPTIMUM","437","26,339","26236","OPTIMUM","437","30,968","32777","OPTIMUM","437","28,126","32777","OPTIMUM","437","22,122","26651","OPTIMUM","437","26,964","12752","OPTIMUM","437","28,683","12752","OPTIMUM","437","28,033","9438","OPTIMUM","437","28,294","9853"
"instance_30_15_4_43","OPTIMUM","423","30,475","21359","OPTIMUM","423","34,271","27981","OPTIMUM","423","34,265","28014","OPTIMUM","423","31,813","21813","OPTIMUM","423","30,361","11446","OPTIMUM","423","32,155","11479","OPTIMUM","423","24,931","8253","OPTIMUM","423","24,713","8707"
"instance_30_15_4_44","UNSATISFIABLE","","0,059","0","UNSATISFIABLE","","0,085","0","UNSATISFIABLE","","0,086","0","UNSATISFIABLE","","0,077","0","UNSATISFIABLE","","0,083","0","UNSATISFIABLE","","0,084","0","UNSATISFIABLE","","0,057","0","UNSATISFIABLE","","0,077","0"
"instance_30_15_4_45","OPTIMUM","422","17,4","24627","OPTIMUM","422","15,033","31677","OPTIMUM","422","15,836","31696","OPTIMUM","422","13,486","24646","OPTIMUM","422","11,725","12544","OPTIMUM","422","13,423","12563","OPTIMUM","422","12,888","9140","OPTIMUM","422","13,229","9159"
"instance_30_15_4_46","OPTIMUM","450","17,921","21502","OPTIMUM","450","36,828","27827","OPTIMUM","450","25,335","27834","OPTIMUM","450","25,931","21908","OPTIMUM","450","32,14","11843","OPTIMUM","450","19,483","11850","OPTIMUM","450","22,694","8751","OPTIMUM","450","14,035","9157"
"instance_30_15_4_47","OPTIMUM","428","26,566","18215","OPTIMUM","428","31,071","25690","OPTIMUM","428","25,052","25690","OPTIMUM","428","24,336","18649","OPTIMUM","428","19,22","11260","OPTIMUM","428","18,89","11260","OPTIMUM","428","24,019","7685","OPTIMUM","428","23,427","8119"
"instance_30_15_4_48","OPTIMUM","431","16,37","19426","OPTIMUM","431","15,463","26392","OPTIMUM","431","15,546","26392","OPTIMUM","431","17,854","19847","OPTIMUM","431","13,232","11249","OPTIMUM","431","14,376","11249","OPTIMUM","431","14,128","7900","OPTIMUM","431","15,218","8321"
"instance_30_15_4_49","OPTIMUM","436","21,605","23874","OPTIMUM","436","23,525","30558","OPTIMUM","436","18,238","30574","OPTIMUM","436","18,737","24303","OPTIMUM","436","20,39","11653","OPTIMUM","436","23,854","11669","OPTIMUM","436","20,75","8340","OPTIMUM","436","19,355","8769"
"instance_30_15_4_5","OPTIMUM","421","18,408","20432","OPTIMUM","421","17,133","28036","OPTIMUM","421","18,534","28037","OPTIMUM","421","19,288","20858","OPTIMUM","421","15,745","11026","OPTIMUM","421","15,174","11027","OPTIMUM","421","12,591","7440","OPTIMUM","421","16,702","7866"
"instance_30_15_4_50","OPTIMUM","404","5,711","16627","OPTIMUM","404","6,049","22896","OPTIMUM","404","6,283","22897","OPTIMUM","404","4,911","17039","OPTIMUM","404","7,628","10261","OPTIMUM","404","6,712","10262","OPTIMUM","404","3,455","7047","OPTIMUM","404","4,468","7459"
"instance_30_15_4_6","OPTIMUM","441","7,117","14463","OPTIMUM","441","7,451","20627","OPTIMUM","441","9,851","20629","OPTIMUM","441","7,268","14864","OPTIMUM","441","8,297","9723","OPTIMUM","441","8,05","9725","OPTIMUM","441","5,696","6615","OPTIMUM","441","8,486","7016"
"instance_30_15_4_7","UNSATISFIABLE","","0,091","0","UNSATISFIABLE","","0,112","0","UNSATISFIABLE","","0,112","0","UNSATISFIABLE","","0,102","0","UNSATISFIABLE","","0,107","0","UNSATISFIABLE","","0,11","0","UNSATISFIABLE","","0,088","0","UNSATISFIABLE","","0,104","0"
"instance_30_15_4_8","UNSATISFIABLE","","0,083","0","UNSATISFIABLE","","0,099","0","UNSATISFIABLE","","0,091","0","UNSATISFIABLE","","0,086","0","UNSATISFIABLE","","0,09","0","UNSATISFIABLE","","0,09","0","UNSATISFIABLE","","0,095","0","UNSATISFIABLE","","0,097","0"
"instance_30_15_4_9","OPTIMUM","402","10,05","18494","OPTIMUM","402","17,235","26102","OPTIMUM","402","19,759","26102","OPTIMUM","402","13,544","18494","OPTIMUM","402","13,469","10589","OPTIMUM","402","13,223","10589","OPTIMUM","402","10,694","7049","OPTIMUM","402","10,627","7049"
"instance_30_15_5_1","OPTIMUM","551","32,298","35398","OPTIMUM","551","33,072","45049","OPTIMUM","551","33,948","45067","OPTIMUM","551","26,153","35928","OPTIMUM","551","27,599","16523","OPTIMUM","551","28,915","16541","OPTIMUM","551","26,889","12238","OPTIMUM","551","26,953","12768"
"instance_30_15_5_10","UNSATISFIABLE","","0,174","0","UNSATISFIABLE","","0,225","0","UNSATISFIABLE","","0,211","0","UNSATISFIABLE","","0,175","0","UNSATISFIABLE","","0,176","0","UNSATISFIABLE","","0,174","0","UNSATISFIABLE","","0,142","0","UNSATISFIABLE","","0,144","0"
"instance_30_15_5_11","OPTIMUM","540","34,95","28850","OPTIMUM","540","41,958","37993","OPTIMUM","540","34,18","37993","OPTIMUM","540","34,419","29358","OPTIMUM","540","35,407","14776","OPTIMUM","540","32,595","14776","OPTIMUM","540","32,121","10478","OPTIMUM","540","31,88","10986"
"instance_30_15_5_12","OPTIMUM","570","24,82","41008","OPTIMUM","570","27,758","50848","OPTIMUM","570","28,066","50848","OPTIMUM","570","31,103","41520","OPTIMUM","570","24,458","17626","OPTIMUM","570","23,294","17626","OPTIMUM","570","30,552","13192","OPTIMUM","570","35,285","13704"
"instance_30_15_5_13","OPTIMUM","561","23,874","33543","OPTIMUM","561","23,831","43971","OPTIMUM","561","25,02","43981","OPTIMUM","561","21,866","33553","OPTIMUM","561","23,145","16145","OPTIMUM","561","20,751","16155","OPTIMUM","561","23,585","11557","OPTIMUM","561","19,068","11567"
"instance_30_15_5_14","OPTIMUM","534","33,973","26174","OPTIMUM","534","39,953","36804","OPTIMUM","534","30,706","36804","OPTIMUM","534","35,155","26174","OPTIMUM","534","29,727","14881","OPTIMUM","534","29,142","14881","OPTIMUM","534","24,655","10188","OPTIMUM","534","26,757","10188"
"instance_30_15_5_15","OPTIMUM","546","28,332","31111","OPTIMUM","546","32,364","39799","OPTIMUM","546","32,255","39799","OPTIMUM","546","27,385","31111","OPTIMUM","546","29,241","16163","OPTIMUM","546","28,102","16163","OPTIMUM","546","25,481","11988","OPTIMUM","546","26,562","11988"
"instance_30_15_5_16","OPTIMUM","480","37,756","32604","OPTIMUM","480","40,511","42808","OPTIMUM","480","38,505","42808","OPTIMUM","480","32,417","33124","OPTIMUM","480","38,208","15718","OPTIMUM","480","40,009","15718","OPTIMUM","480","31,517","11068","OPTIMUM","480","35,598","11588"
"instance_30_15_5_17","OPTIMUM","548","19,937","21673","OPTIMUM","548","15,806","32244","OPTIMUM","548","16,549","32244","OPTIMUM","548","17,693","21673","OPTIMUM","548","13,425","13695","OPTIMUM","548","14,317","13695","OPTIMUM","548","8,416","9039","OPTIMUM","548","8,402","9039"
"instance_30_15_5_18","OPTIMUM","528","29,282","26875","OPTIMUM","528","38,319","37111","OPTIMUM","528","33,751","37112","OPTIMUM","528","26,73","27396","OPTIMUM","528","32,734","14153","OPTIMUM","528","27,132","14154","OPTIMUM","528","27,834","9667","OPTIMUM","528","25,123","10188"
"instance_30_15_5_19","OPTIMUM","530","39,61","29611","OPTIMUM","530","47,363","39125","OPTIMUM","530","41,04","39139","OPTIMUM","530","39,752","30140","OPTIMUM","530","41,27","16055","OPTIMUM","530","40,613","16069","OPTIMUM","530","43,104","11763","OPTIMUM","530","41,153","12292"
