"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"1","ORIGINAL","instance_30_20_5_30","sorting-network","none","none","OPTIMUM","40,81743","40,72338","38062","158743","3308","566","571","5","0","120"
"1","ORIGINAL","instance_30_20_5_31","sorting-network","none","none","OPTIMUM","27,08604","26,99129","35018","164429","3115","582","582","0","0","120"
"1","ORIGINAL","instance_30_20_5_32","sorting-network","none","none","OPTIMUM","31,65824","31,5594","41876","170441","3318","556","567","11","0","120"
"1","ORIGINAL","instance_30_20_5_33","sorting-network","none","none","OPTIMUM","34,87826","34,80503","33759","129898","2869","517","525","8","0","120"
"1","ORIGINAL","instance_30_20_5_34","sorting-network","none","none","OPTIMUM","30,10978","30,00776","42502","180701","3332","568","571","3","0","120"
"1","ORIGINAL","instance_30_20_5_35","sorting-network","none","none","OPTIMUM","32,94642","32,8492","38269","157712","3039","557","564","7","0","120"
"1","ORIGINAL","instance_30_20_5_36","sorting-network","none","none","OPTIMUM","20,47927","20,40639","32915","126464","2995","550","556","6","0","120"
"1","ORIGINAL","instance_30_20_5_37","sorting-network","none","none","OPTIMUM","29,51106","29,41688","37725","150880","3053","547","555","8","0","120"
"1","ORIGINAL","instance_30_20_5_38","sorting-network","none","none","OPTIMUM","36,87359","36,77334","39561","177192","3211","563","571","8","0","120"
"1","ORIGINAL","instance_30_20_5_39","sorting-network","none","none","OPTIMUM","16,54569","16,48234","24548","104201","3057","545","547","2","0","120"
"1","ORIGINAL","instance_30_20_5_4","sorting-network","none","none","OPTIMUM","54,07117","53,96263","45601","197487","3468","572","577","5","0","120"
"1","ORIGINAL","instance_30_20_5_40","sorting-network","none","none","OPTIMUM","29,52914","29,42222","45659","195001","3586","574","575","1","0","120"
"1","ORIGINAL","instance_30_20_5_41","sorting-network","none","none","OPTIMUM","30,16184","30,05692","45690","189054","3299","567","573","6","0","120"
"1","ORIGINAL","instance_30_20_5_42","sorting-network","none","none","OPTIMUM","49,98265","49,87475","42729","194540","3338","590","590","0","0","120"
"1","ORIGINAL","instance_30_20_5_43","sorting-network","none","none","OPTIMUM","19,00212","18,93899","26156","104893","2844","558","569","11","0","120"
"1","ORIGINAL","instance_30_20_5_44","sorting-network","none","none","OPTIMUM","34,41832","34,32335","39855","160784","3134","573","577","4","0","120"
"1","ORIGINAL","instance_30_20_5_45","sorting-network","none","none","OPTIMUM","23,26858","23,19996","29690","115427","2798","559","564","5","0","120"
"1","ORIGINAL","instance_30_20_5_46","sorting-network","none","none","OPTIMUM","20,31573","20,22918","36784","139926","3011","558","566","8","0","120"
"1","ORIGINAL","instance_30_20_5_47","sorting-network","none","none","OPTIMUM","22,51314","22,42368","34801","145226","3191","570","573","3","0","120"
"1","ORIGINAL","instance_30_20_5_48","sorting-network","none","none","OPTIMUM","14,97846","14,8844","35370","154866","3254","576","576","0","0","120"
"1","ORIGINAL","instance_30_20_5_49","sorting-network","none","none","OPTIMUM","31,67226","31,57937","36000","153879","3099","542","548","6","0","120"
"1","ORIGINAL","instance_30_20_5_5","sorting-network","none","none","OPTIMUM","49,50466","49,43263","32006","125314","2939","534","543","9","0","120"
"1","ORIGINAL","instance_30_20_5_50","sorting-network","none","none","UNSATISFIABLE","0,139204","0","0","0","0","","","","","120"
"1","ORIGINAL","instance_30_20_5_6","sorting-network","none","none","OPTIMUM","19,46911","19,35545","46374","211739","3318","575","577","2","0","120"
"1","ORIGINAL","instance_30_20_5_7","sorting-network","none","none","OPTIMUM","24,33569","24,24379","33805","148089","3135","558","564","6","0","120"
"1","ORIGINAL","instance_30_20_5_8","sorting-network","none","none","OPTIMUM","30,53305","30,43749","41057","162531","3305","563","569","6","0","120"
"1","ORIGINAL","instance_30_20_5_9","sorting-network","none","none","OPTIMUM","21,08109","20,99104","33550","143059","3043","537","546","9","0","120"
"1","ORIGINAL","instance_30_25_4_1","sorting-network","none","none","OPTIMUM","30,31916","30,24724","28100","125758","2997","454","459","5","0","120"
"1","ORIGINAL","instance_30_25_4_10","sorting-network","none","none","OPTIMUM","22,60521","22,536","28740","124281","3332","453","456","3","0","120"
"1","ORIGINAL","instance_30_25_4_11","sorting-network","none","none","OPTIMUM","20,91392","20,81756","36727","173481","3201","457","458","1","0","120"
"1","ORIGINAL","instance_30_25_4_12","sorting-network","none","none","OPTIMUM","44,81392","44,72396","33787","146937","3338","437","438","1","0","120"
"1","ORIGINAL","instance_30_25_4_13","sorting-network","none","none","OPTIMUM","22,76586","22,6719","36468","158573","3437","462","465","3","0","120"
"1","ORIGINAL","instance_30_25_4_14","sorting-network","none","none","OPTIMUM","28,94026","28,87125","28754","118417","3384","447","451","4","0","120"
"1","ORIGINAL","instance_30_25_4_15","sorting-network","none","none","OPTIMUM","12,71163","12,64493","29110","111708","3065","446","449","3","0","120"
"1","ORIGINAL","instance_30_25_4_16","sorting-network","none","none","OPTIMUM","16,65426","16,5644","30043","148593","3155","449","449","0","0","120"
"1","ORIGINAL","instance_30_25_4_17","sorting-network","none","none","OPTIMUM","17,52017","17,42236","37681","169255","3514","444","447","3","0","120"
"1","ORIGINAL","instance_30_25_4_18","sorting-network","none","none","OPTIMUM","34,53743","34,44478","36884","149190","3387","456","460","4","0","120"
"1","ORIGINAL","instance_30_25_4_19","sorting-network","none","none","OPTIMUM","28,63202","28,54819","30794","135060","3505","436","439","3","0","120"
"1","ORIGINAL","instance_30_25_4_2","sorting-network","none","none","OPTIMUM","20,01377","19,92153","32119","150381","3289","471","471","0","0","120"
"1","ORIGINAL","instance_30_25_4_20","sorting-network","none","none","OPTIMUM","17,52393","17,43383","35532","147338","3244","462","468","6","0","120"
"1","ORIGINAL","instance_30_25_4_21","sorting-network","none","none","OPTIMUM","20,04819","19,98516","25300","105002","3100","457","461","4","0","120"
"1","ORIGINAL","instance_30_25_4_22","sorting-network","none","none","OPTIMUM","34,32522","34,22934","36960","163829","3440","466","469","3","0","120"
"1","ORIGINAL","instance_30_25_4_23","sorting-network","none","none","OPTIMUM","21,38277","21,293","32988","146418","3467","465","469","4","0","120"
"1","ORIGINAL","instance_30_25_4_24","sorting-network","none","none","OPTIMUM","31,65848","31,56231","35382","160898","3224","460","461","1","0","120"
"1","ORIGINAL","instance_30_25_4_25","sorting-network","none","none","OPTIMUM","43,13332","43,00737","48119","239214","3750","459","461","2","0","120"
"1","ORIGINAL","instance_30_25_4_26","sorting-network","none","none","OPTIMUM","17,68718","17,61767","28295","121519","3126","461","464","3","0","120"
"1","ORIGINAL","instance_30_25_4_27","sorting-network","none","none","OPTIMUM","44,1597","44,05773","37027","189288","3317","467","470","3","0","120"
"1","ORIGINAL","instance_30_25_4_28","sorting-network","none","none","OPTIMUM","22,37884","22,31935","22446","93499","2922","411","414","3","0","120"
"1","ORIGINAL","instance_30_25_4_29","sorting-network","none","none","OPTIMUM","33,91377","33,80887","42519","188053","3611","461","467","6","0","120"
"1","ORIGINAL","instance_30_25_4_3","sorting-network","none","none","OPTIMUM","20,98155","20,89188","35747","139876","3320","427","435","8","0","120"
"1","ORIGINAL","instance_30_25_4_30","sorting-network","none","none","OPTIMUM","32,44848","32,35631","35641","150335","3370","453","457","4","0","120"
"1","ORIGINAL","instance_30_25_4_31","sorting-network","none","none","OPTIMUM","23,24306","23,15377","34425","145385","3354","437","440","3","0","120"
"1","ORIGINAL","instance_30_25_4_32","sorting-network","none","none","OPTIMUM","29,56536","29,49905","27531","110108","3418","450","453","3","0","120"
"1","ORIGINAL","instance_30_25_4_33","sorting-network","none","none","OPTIMUM","12,62321","12,52648","36535","172163","3348","470","470","0","0","120"
"1","ORIGINAL","instance_30_25_4_34","sorting-network","none","none","OPTIMUM","27,33306","27,22869","38731","186332","3619","458","459","1","0","120"
"1","ORIGINAL","instance_30_25_4_35","sorting-network","none","none","OPTIMUM","15,41972","15,34875","31058","125431","3092","447","451","4","0","120"
"1","ORIGINAL","instance_30_25_4_36","sorting-network","none","none","OPTIMUM","31,14242","31,05633","29538","137363","3209","457","458","1","0","120"
