"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"5","TOT-none-none","instance_40_10_4_3","totalizer","none","none","OPTIMUM","24,85265","24,79749","7939","92484","1871","486","495","9","0","120"
"5","TOT-none-none","instance_40_10_4_30","totalizer","none","none","OPTIMUM","24,10055","24,03517","9469","118870","2025","498","501","3","0","120"
"5","TOT-none-none","instance_40_10_4_31","totalizer","none","none","TIMEOUT","300,1156","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_32","totalizer","none","none","OPTIMUM","94,0886","94,03117","8140","96611","1845","533","537","4","0","120"
"5","TOT-none-none","instance_40_10_4_33","totalizer","none","none","UNSATISFIABLE","0,080842","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_34","totalizer","none","none","UNSATISFIABLE","0,075187","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_35","totalizer","none","none","UNSATISFIABLE","0,128309","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_36","totalizer","none","none","OPTIMUM","40,57947","40,4964","10220","132431","2152","556","562","6","0","120"
"5","TOT-none-none","instance_40_10_4_37","totalizer","none","none","UNSATISFIABLE","0,097132","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_38","totalizer","none","none","OPTIMUM","31,50693","31,44148","9050","118182","1919","547","556","9","0","120"
"5","TOT-none-none","instance_40_10_4_39","totalizer","none","none","UNSATISFIABLE","0,056317","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_4","totalizer","none","none","UNSATISFIABLE","0,159114","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_40","totalizer","none","none","OPTIMUM","34,57635","34,5434","6065","51492","1780","544","550","3","3","120"
"5","TOT-none-none","instance_40_10_4_41","totalizer","none","none","UNSATISFIABLE","0,062992","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_42","totalizer","none","none","UNSATISFIABLE","0,078341","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_43","totalizer","none","none","UNSATISFIABLE","0,085274","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_44","totalizer","none","none","UNSATISFIABLE","0,080351","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_45","totalizer","none","none","UNSATISFIABLE","0,078401","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_46","totalizer","none","none","OPTIMUM","40,98332","40,92448","8472","101585","2003","557","562","5","0","120"
"5","TOT-none-none","instance_40_10_4_47","totalizer","none","none","UNSATISFIABLE","0,081798","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_48","totalizer","none","none","OPTIMUM","29,49142","29,43271","8396","100299","1900","571","573","2","0","120"
"5","TOT-none-none","instance_40_10_4_49","totalizer","none","none","UNSATISFIABLE","0,055648","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_5","totalizer","none","none","UNSATISFIABLE","0,085796","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_50","totalizer","none","none","UNSATISFIABLE","0,115569","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_6","totalizer","none","none","OPTIMUM","22,00868","21,95628","7891","87433","1889","554","562","8","0","120"
"5","TOT-none-none","instance_40_10_4_7","totalizer","none","none","UNSATISFIABLE","0,096207","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_8","totalizer","none","none","UNSATISFIABLE","0,052054","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_9","totalizer","none","none","UNSATISFIABLE","0,065794","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_1","totalizer","none","none","UNSATISFIABLE","0,168281","0","0","0","0","","","","","120"
