cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
3;TOT-both-none;instance_30_10_4_18;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;both;none;TIMEOUT;300.1268039;300.0;5.438042366;2;8848;65084;484;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_19;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.062797971;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_2;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.062964259;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_20;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.054395429;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_21;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.063848003;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_22;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.06485636;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_23;epsilon;epsilon-constraint;similarity-budget;0.05;382;363;;;;totalizer;both;none;TIMEOUT;300.1309998;300.0;11.56760509;2;9751;80290;563;;;;;;;similarity_reference;382
3;TOT-both-none;instance_30_10_4_24;epsilon;epsilon-constraint;similarity-budget;0.05;396;377;;;;totalizer;both;none;TIMEOUT;300.1241875;300.0;7.481474325;2;8812;65114;463;;;;;;;similarity_reference;396
3;TOT-both-none;instance_30_10_4_25;epsilon;epsilon-constraint;similarity-budget;0.05;446;424;;;;totalizer;both;none;TIMEOUT;300.136447;300.0;4.530028072;2;10405;91318;614;;;;;;;similarity_reference;446
3;TOT-both-none;instance_30_10_4_26;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.074644627;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_27;epsilon;epsilon-constraint;similarity-budget;0.05;405;385;;;;totalizer;both;none;TIMEOUT;300.1255258;300.0;14.03745001;2;8639;59749;480;;;;;;;similarity_reference;405
3;TOT-both-none;instance_30_10_4_28;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.035159004;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_29;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.055538309;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_3;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.052769703;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_30;epsilon;epsilon-constraint;similarity-budget;0.05;407;387;;;;totalizer;both;none;TIMEOUT;300.1352933;300.0;11.40706846;2;9751;81937;606;;;;;;;similarity_reference;407
3;TOT-both-none;instance_30_10_4_31;epsilon;epsilon-constraint;similarity-budget;0.05;381;362;;;;totalizer;both;none;TIMEOUT;300.1240788;300.0;4.310118705;2;9183;70266;496;;;;;;;similarity_reference;381
3;TOT-both-none;instance_30_10_4_32;epsilon;epsilon-constraint;similarity-budget;0.05;424;403;;;;totalizer;both;none;TIMEOUT;300.1263322;300.0;6.844656499;2;9509;78350;527;;;;;;;similarity_reference;424
3;TOT-both-none;instance_30_10_4_33;epsilon;epsilon-constraint;similarity-budget;0.05;436;415;;;;totalizer;both;none;TIMEOUT;300.1280839;300.0;13.71027109;2;9905;82009;538;;;;;;;similarity_reference;436
3;TOT-both-none;instance_30_10_4_34;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.065286072;300.0;0;1;0;0;0;;;;;;;;
