cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
3;SN-both-none;instance_30_10_4_24;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1356625;300.0;59.683548234;3;81682;193788;847;;;;;;;continuity | similarity;1 | 385
3;SN-both-none;instance_30_10_4_25;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1338264;300.0;55.286478051;3;71939;184690;748;;;;;;;continuity | similarity;0 | 443
3;SN-both-none;instance_30_10_4_26;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.083902539;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_27;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1346742;300.0;53.135008703;3;86887;197689;869;;;;;;;continuity | similarity;4 | 368
3;SN-both-none;instance_30_10_4_28;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.035156681;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_29;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.063393441;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_3;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.064263367;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_30;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.134675;300.0;40.390963704;3;84678;201997;836;;;;;;;continuity | similarity;1 | 362
3;SN-both-none;instance_30_10_4_31;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1268252;300.0;56.071685382;3;80221;189982;803;;;;;;;continuity | similarity;6 | 375
3;SN-both-none;instance_30_10_4_32;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1304387;300.0;57.561152743;3;89216;212738;891;;;;;;;continuity | similarity;0 | 419
