cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;ORIGINAL;instance_40_10_5_28;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1173565;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_29;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;43.26946719;300.0;43.20798453;1;28298;112165;2387;698.0;698.0;703.0;5.0;0.0;200.0;weighted_score;698
1;ORIGINAL;instance_40_10_5_3;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.230593416;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_30;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.064097451;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_31;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.071743512;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_32;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;30.28926544;300.0;30.23567547;1;25940;103775;2311;699.0;699.0;701.0;2.0;0.0;200.0;weighted_score;699
1;ORIGINAL;instance_40_10_5_33;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.094537741;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_34;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;1.171245938;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_35;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.07555628;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_36;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.229656326;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_37;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.076153005;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_38;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.061598677;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_39;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;91.13394975;300.0;91.07969133;1;27823;101885;2189;691.0;691.0;698.0;5.0;2.0;200.0;weighted_score;691
1;ORIGINAL;instance_40_10_5_4;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.072442911;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_40;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.073426533;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_41;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.492825117;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_42;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.071883156;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_43;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.074486388;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_44;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;31.10228459;300.0;31.05230095;1;28382;97565;2059;634.0;634.0;649.0;15.0;0.0;200.0;weighted_score;634
1;ORIGINAL;instance_40_10_5_45;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1150079;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_46;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.079639643;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_47;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.079329013;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_48;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.124396649;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_49;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1174809;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_5;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1093222;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_50;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.080392265;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_6;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1192912;300.0;0;0;0;0;0;;;;;;;;
